"trial","ID","DATE","COND","dots_rt","screen_id","deck","dots_direction","dots_coherence","dots_accuracy","trial_index","Choice","Number_click_of_click_made","counterclick_speed","Bar_progress","Success","Left_click_number","Right_click_number","confidence_rt","confidence_rating","effort_rt","effort_rating","reward_rt","reward_rating","reward_cond","reward_context","reward_real","choice_rt","button_choice","dots_coherence_grouped","dots_coherence_grouped_n","diff_tapping","new_effort","reward_condi","R_P_E","clicks_binned","n_choice","n_choice1","zconf","zeff","zrew"
100,"17","2021.04.13","4ERC",2967,"tapping",5,"right",0.08,100,391,"right",19,255,1,"true",7,7,2551,34,2905,29,3255,81,"high","3","5",967,"box","low",10,"hard",71,"exp 3 got 5","POSITIVE",6,"1",100,-1.89436785098229,0.835560798488898,0.651277981478104
100,"19","2021.04.13","5RCE",4257,"tapping",5,"right",0.08,0,157,"left",18,255,1,"true",7,7,3775,13,3471,11,6031,70,"high","3","5",3510,"no box","low",10,"hard",89,"exp 3 got 5","POSITIVE",10,"0",0,-1.75883559728695,1.7320231100638,0.251810166562039
100,"2","2021.04.06","1CER",2448,"tapping",5,"right",0.08,100,601,"right",17,255,1,"true",7,7,1592.99999999977,56,2471,43,1447,53,"high","3","5",559,"no box","low",10,"hard",57,"exp 3 got 5","POSITIVE",8,"0",0,-0.314524418792843,0.331382031167278,-0.620740794864988
100,"21","2021.04.14","6REC",3192,"tapping",5,"right",0.08,100,861,"right",20,255,1,"true",7,7,2854,78,2230.00000000047,2,3223.00000000047,86,"high","3","5",686,"no box","low",10,"hard",98,"exp 3 got 5","POSITIVE",9,"0",0,0.713302514254118,1.4165820546993,0.927701397991698
100,"22","2021.04.14","6REC",3255,"tapping",5,"right",0.08,0,628,"left",20,255,1,"true",7,7,2054,47,3126,21,3293,90,"high","3","5",1190,"no box","low",10,"hard",79,"exp 3 got 5","POSITIVE",9,"0",0,-0.582198219156881,1.5196680177555,1.40799395022015
100,"24","2021.04.15","5RCE",3231,"tapping",5,"right",0.08,0,1078,"left",20,255,1,"true",7,7,2750,63,3367.00000000047,43,3752,51,"high","3","5",743,"no box","low",10,"hard",57,"exp 3 got 5","POSITIVE",9,"0",0,-1.27121283656188,1.24242772646833,-0.193127549492513
100,"25","2021.04.15","5RCE",2528,"tapping",5,"right",0.08,100,1069,"right",17,255,1,"true",7,7,2799,69,3431,13,6248,61,"high","3","5",2871,"no box","low",10,"hard",87,"exp 3 got 5","POSITIVE",8,"0",0,0.763588957859923,0.870663000538498,-0.270426922984248
100,"27","2021.04.15","6REC",3200,"tapping",5,"right",0.08,100,1331,"right",20,255,1,"true",7,7,2238.99999999953,79,2479,17,2848.00000000093,65,"high","3","5",703.000000000466,"box","low",10,"hard",83,"exp 3 got 5","POSITIVE",8,"1",100,0.885015763605929,0.985330240977937,0.917805610249173
100,"3","2021.04.07","2CRE",3952,"tapping",5,"right",0.08,100,1911,"right",23,255,1,"true",7,7,1784,61,1774.00000000093,55,1326,59,"high","3","5",1798,"no box","low",10,"hard",45,"exp 3 got 5","POSITIVE",9,"0",0,-0.452763206782354,-0.706377048952222,-0.462494005749339
100,"31","2021.04.19","2CRE",1991,"tapping",5,"right",0.08,100,1548,"right",15,255,1,"true",7,7,2200,82,2486,43,3358,58,"high","3","5",1391,"box","low",10,"hard",57,"exp 3 got 5","POSITIVE",8,"1",100,0.218125298301411,0.586921375010754,-0.94892945730398
100,"32","2021.04.20","3ECR",3511.99999999953,"tapping",5,"right",0.08,100,1412,"right",21,255,1,"true",7,7,1550.99999999953,20,3969,27,2943,80,"high","3","5",471,"no box","low",10,"hard",73,"exp 3 got 5","POSITIVE",10,"0",0,-0.865284706058961,0.811403186697862,-0.0544481131398882
100,"34","2021.04.20","6REC",2750.99999999953,"tapping",5,"right",0.08,100,1786,"right",18,255,1,"true",7,7,1551.00000000047,54,1351,59,1871.99999999953,83,"high","3","5",735.000000000466,"box","low",10,"hard",41,"exp 3 got 5","POSITIVE",8,"1",100,0.134264116655645,-0.706398565941578,2.04395064244112
100,"35","2021.04.21","1CER",2216,"tapping",5,"right",0.08,0,1268,"left",16,255,1,"true",7,7,1208.00000000047,18,3494,23,1767,83,"high","3","5",1238,"box","low",10,"hard",77,"exp 3 got 5","POSITIVE",9,"1",100,-1.82120133842635,1.03852336617032,0.805205900173209
100,"36","2021.04.21","4ERC",2456,"tapping",5,"right",0.08,0,1412,"left",17,255,1,"true",7,7,2374,44,2760,44,2214,66,"high","3","5",766,"box","low",10,"hard",56,"exp 3 got 5","POSITIVE",7,"1",100,-0.78189159411379,-0.0829810152930686,0.902311436746297
100,"37","2021.04.21","5RCE",3688,"tapping",5,"right",0.08,100,953,"right",22,255,1,"true",7,7,2350.99999999953,28,2975,26,2289,74,"high","3","5",591,"no box","low",10,"hard",74,"exp 3 got 5","POSITIVE",10,"0",0,-0.573048944126933,0.88787329192053,0.3093467966947
100,"38","2021.04.21","6REC",2296,"tapping",5,"right",0.08,0,2130,"left",16,255,1,"true",7,7,2015.00000000093,74,2590,72,3129,72,"high","3","5",918,"box","low",10,"hard",28,"exp 3 got 5","POSITIVE",9,"1",100,0.631916469093887,-1.8014450171174,-0.0979199858975984
100,"39","2021.04.22","2CRE",3440,"tapping",5,"right",0.08,100,357,"right",21,255,1,"true",7,7,6288,42,4543,47,2751,58,"high","3","5",1447,"no box","low",10,"hard",53,"exp 3 got 5","POSITIVE",9,"0",0,-0.311716034961003,1.25289042480415,2.68182292130647
100,"41","2021.04.22","4ERC",3888,"tapping",5,"right",0.08,0,1213,"left",23,255,1,"true",7,7,2214.00000000047,84,2260.00000000047,15,2110,72,"high","3","5",1374,"no box","low",10,"hard",85,"exp 3 got 5","POSITIVE",9,"0",0,0.31505543398977,2.15782864489006,0.0982632417080041
100,"43","2021.04.26","1CER",4104,"tapping",5,"right",0.08,100,1269,"right",19,255,1,"true",7,7,4040,24,3398,36,4034,87,"high","3","5",1023,"no box","low",10,"hard",64,"exp 3 got 5","POSITIVE",10,"0",0,-1.00399782471942,0.20162737370756,1.98397508242001
100,"44","2021.04.26","3ECR",2744,"tapping",5,"right",0.08,100,617,"right",18,255,1,"true",7,7,2391.00000000047,88,3984,37,3319,77,"high","3","5",2038,"box","low",10,"hard",63,"exp 3 got 5","POSITIVE",7,"1",100,0.605806845554604,1.31476958595803,0.917240342332395
100,"45","2021.04.26","6REC",2727,"tapping",5,"right",0.08,100,2001,"right",18,255,1,"true",7,7,3134,45,2518.00000000093,43,4072,55,"high","3","5",654,"no box","low",10,"hard",57,"exp 3 got 5","POSITIVE",9,"0",0,-0.653309171878983,0.300662174840947,0.00750010143748129
100,"46","2021.04.29","4ERC",2744,"tapping",5,"right",0.08,0,1024,"left",18,255,1,"true",7,7,2445.99999999953,38,4080.00000000047,45,1958,98,"high","3","5",599,"box","low",10,"hard",55,"exp 3 got 5","POSITIVE",9,"1",100,-1.01568012232026,0.256314274799656,1.35160414273696
100,"48","2021.04.29","1CER",2936,"tapping",5,"right",0.08,100,1367,"right",19,255,1,"true",7,7,1112,78,1535,1,1791,23,"high","3","5",447.000000000466,"no box","low",10,"hard",99,"exp 3 got 5","POSITIVE",9,"0",0,0.464372545629719,1.66123684861904,-1.59040353777514
100,"52","2021.04.30","2CRE",2928,"tapping",5,"right",0.08,0,718,"left",19,255,1,"true",7,7,1880,62,2342.99999999953,18,1278,57,"high","3","5",678,"no box","low",10,"hard",82,"exp 3 got 5","POSITIVE",9,"0",0,-0.0118281891440879,0.839021079977018,-0.969143160212266
100,"53","2021.05.14","1CER",2040,"tapping",5,"right",0.08,0,1259,"left",15,255,1,"true",7,7,2713,65,3367,38,6495,72,"high","3","5",2198,"box","low",10,"hard",62,"exp 3 got 5","POSITIVE",6,"1",100,0.372544864643081,0.185280737251513,0.965467972295926
100,"54","2021.05.14","6REC",3976,"tapping",5,"right",0.08,0,998,"left",23,255,1,"true",7,7,5719,34,5006,44,5951.99999999953,62,"high","3","5",886.999999999534,"no box","low",10,"hard",56,"exp 3 got 5","POSITIVE",9,"0",0,-1.31205454527339,0.359500520164777,0.66212014057631
100,"56","2021.05.14","2CRE",4207.99999999953,"tapping",5,"right",0.08,0,1286,"left",24,255,1,"true",7,7,5257,44,2983,19,3558,80,"high","3","5",1190,"no box","low",10,"hard",81,"exp 3 got 5","POSITIVE",9,"0",0,-0.900968246588188,1.86780389386342,1.08576425636487
100,"57","2021.05.17","3ECR",4607,"tapping",5,"right",0.08,100,1251,"right",25,255,1,"true",7,7,2174,97,2880,0,3182,84,"high","3","5",878.000000000466,"no box","low",10,"hard",100,"exp 3 got 5","POSITIVE",10,"0",0,0.544741259451722,1.58823155445083,0.90246282392817
100,"59","2021.05.17","5RCE",4954,"tapping",5,"right",0.08,100,1656,"right",26,255,1,"true",7,7,2863,69,3311,5,2358.99999999907,57,"high","3","5",1558.99999999907,"box","low",10,"hard",95,"exp 3 got 5","POSITIVE",10,"1",100,0.779824650879108,2.99571561751837,0.742209690294035
100,"6","2021.04.08","2CRE",3224.00000000047,"tapping",5,"right",0.08,100,1114,"right",20,255,1,"true",7,7,1918.99999999953,65,3615,53,5703,70,"high","3","5",4559.00000000047,"no box","low",10,"hard",47,"exp 3 got 5","POSITIVE",10,"0",0,0.0323831842591159,-0.867589357095947,0.829288209222822
100,"60","2021.05.17","6REC",3983,"tapping",5,"right",0.08,100,511,"right",23,255,1,"true",7,7,1991,26,2678,28,1208,75,"high","3","5",959,"no box","low",10,"hard",72,"exp 3 got 5","POSITIVE",9,"0",0,-1.98727757180034,0.956437031523858,0.220355607565768
100,"7","2021.04.08","3ECR",3432,"tapping",5,"right",0.08,100,1450,"right",21,255,1,"true",7,7,4519,28,5872,48,12095,45,"high","3","5",719,"no box","low",10,"hard",52,"exp 3 got 5","POSITIVE",10,"0",0,-0.986910845603597,0.418851119519737,0.244062846396938
100,"9","2021.04.09","3ECR",4032,"tapping",5,"right",0.08,100,628,"right",23,255,1,"true",7,7,2286,100,3929,0,2046,83,"high","3","5",1766,"box","low",10,"hard",100,"exp 3 got 5","POSITIVE",9,"1",100,1.05113034737311,1.20909549006079,0.56053834740008
101,"1","2021.04.06","1CER",2672,"tapping",6,"left",0.38,100,926,"left",16,215,1,"true",7,7,2552.00000000047,76,2847.00000000047,40,2927,75,"high","3","5",854,"box","high",40,"hard",60,"exp 3 got 5","POSITIVE",6,"1",100,0.677768794231101,0.282634767772838,0.0589308739056748
101,"10","2021.04.12","1CER",2007,"tapping",6,"left",0.38,100,411,"left",14,215,1,"true",7,7,1599.99999999988,95,1974,22,1870,81,"high","3","5",822,"box","high",40,"hard",78,"exp 3 got 5","POSITIVE",6,"1",100,1.07527313866792,0.495363358012876,0.887046303449601
101,"11","2021.04.09","2CRE",2328,"tapping",6,"left",0.38,0,1842,"right",15,215,1,"true",7,7,3470,25,5078,34,1958,73,"high","3","5",2735,"no box","high",40,"hard",66,"exp 3 got 5","POSITIVE",6,"0",0,-1.10776947833165,0.481763578009023,0.163754966050327
101,"12","2021.04.09","3ECR",2680.00000000093,"tapping",6,"left",0.38,100,1495,"left",16,215,1,"true",7,7,4374,44,2696,33,1502,46,"high","3","5",791,"no box","high",40,"hard",67,"exp 3 got 5","POSITIVE",6,"0",0,-0.150735088001401,0.656179587893208,-0.198520419662679
101,"13","2021.04.12","3ECR",2408,"tapping",6,"left",0.38,100,1079,"left",15,215,1,"true",7,7,1526,62,6893,31,1606,57,"high","3","5",726,"no box","high",40,"hard",69,"exp 3 got 5","POSITIVE",6,"0",0,-0.145154760251493,-1.82563444549976,-0.994669845594745
101,"14","2021.04.12","2CRE",3521,"tapping",6,"left",0.38,100,1620,"left",19,215,1,"true",7,7,2239,68,1783.00000000047,16,1935,65,"high","3","5",1767,"no box","high",40,"hard",84,"exp 3 got 5","POSITIVE",8,"0",0,0.700217898765806,1.1218209485952,-0.820942095326129
101,"17","2021.04.13","4ERC",4072,"tapping",6,"left",0.38,100,1349,"left",21,215,1,"true",7,7,3054,82,2768,23,2319,74,"high","3","5",743,"no box","high",40,"hard",77,"exp 3 got 5","POSITIVE",7,"0",0,0.961713408643311,1.08296862482035,0.161191300415831
101,"18","2021.04.13","4ERC",2025,"tapping",6,"left",0.38,0,1728,"right",14,215,1,"true",7,7,10879,47,8560,54,3079,62,"high","3","5",1575,"no box","high",40,"hard",46,"exp 3 got 5","POSITIVE",6,"0",0,-1.35221503875132,0.0960977183843194,-0.444975168279521
101,"19","2021.04.13","5RCE",1231.99999999953,"tapping",6,"left",0.38,100,1340,"left",11,215,1,"true",7,7,2868,92,1943,59,3529,33,"high","3","5",830.999999999534,"box","high",40,"hard",41,"exp 3 got 5","POSITIVE",5,"1",100,0.854761224849733,-0.341839515604056,-1.02525811782113
101,"2","2021.04.06","1CER",2384,"tapping",6,"left",0.38,100,1386,"left",15,215,1,"true",7,7,1809,69,2791,38,1903,69,"high","3","5",1095,"box","high",40,"hard",62,"exp 3 got 5","POSITIVE",6,"1",100,0.869668611525566,0.623777941020759,1.45984495235046
101,"20","2021.04.13","5RCE",2951,"tapping",6,"left",0.38,100,2010,"left",17,215,1,"true",7,7,2898,80,3670,60,2784,74,"high","3","5",1447,"box","high",40,"hard",40,"exp 3 got 5","POSITIVE",6,"1",100,2.14419084117347,-0.891374156666702,0.515004026817097
101,"21","2021.04.14","6REC",2087.99999999907,"tapping",6,"left",0.38,100,1819,"left",14,215,1,"true",7,7,1998.00000000093,78,2894.00000000093,23,1816,82,"high","3","5",1854,"no box","high",40,"hard",77,"exp 3 got 5","POSITIVE",6,"0",0,0.713302514254118,0.413480747262072,0.777580312096708
101,"22","2021.04.14","6REC",2632,"tapping",6,"left",0.38,100,1405,"left",16,215,1,"true",7,7,3210,70,2358,33,1455.99999999953,69,"high","3","5",862,"box","high",40,"hard",67,"exp 3 got 5","POSITIVE",6,"1",100,1.37162870405455,0.760438490985051,-0.514223877471709
101,"23","2021.04.14","6REC",2961,"tapping",6,"left",0.38,100,1475,"left",17,215,1,"true",7,7,1815,67,2863,28,6303.99999999953,56,"high","3","5",1495.00000000047,"box","high",40,"hard",72,"exp 3 got 5","POSITIVE",6,"1",100,0.304229683808498,0.753966203241676,-0.170044835659202
101,"25","2021.04.15","5RCE",2631.99999999953,"tapping",6,"left",0.38,0,563,"right",16,215,1,"true",7,7,3703.00000000047,37,3733,32,7228.99999999953,55,"high","3","5",1175,"no box","high",40,"hard",68,"exp 3 got 5","POSITIVE",7,"0",0,-0.90887794596758,0.0752977375730298,-0.77628434362537
101,"27","2021.04.15","6REC",2600,"tapping",6,"left",0.38,0,1385,"right",16,215,1,"true",7,7,3399.00000000093,60,2766,35,2200,60,"high","3","5",591,"no box","high",40,"hard",65,"exp 3 got 5","POSITIVE",6,"0",0,-0.0140430234997836,-0.121826977035935,0.462136585301633
101,"31","2021.04.19","2CRE",2112,"tapping",6,"left",0.38,100,527,"left",14,215,1,"true",7,7,2441.00000000023,100,2110,46,1447,68,"high","3","5",2383,"box","high",40,"hard",54,"exp 3 got 5","POSITIVE",7,"1",100,0.773563723684313,0.485909449587605,-0.00236640762419999
101,"32","2021.04.20","3ECR",1816,"tapping",6,"left",0.38,100,238,"left",13,215,1,"true",7,7,3310.99999999977,37,5496,33,3943,92,"high","3","5",1279,"no box","high",40,"hard",67,"exp 3 got 5","POSITIVE",6,"0",0,-0.362920906596768,0.535962218087555,1.02328773457748
101,"34","2021.04.20","6REC",1992,"tapping",6,"left",0.38,0,1073,"right",14,215,1,"true",7,7,1391,61,1903.00000000047,40,3368.00000000047,76,"high","3","5",1102.99999999953,"no box","high",40,"hard",60,"exp 3 got 5","POSITIVE",6,"0",0,0.662720034880357,0.476316712896468,1.50378112976731
101,"35","2021.04.21","1CER",1456.99999999953,"tapping",6,"left",0.38,100,635,"left",12,215,1,"true",7,7,2136,72,1687,14,2951,81,"high","3","5",862,"box","high",40,"hard",86,"exp 3 got 5","POSITIVE",6,"1",100,0.32958865118596,1.46253063787014,0.723225025831679
101,"36","2021.04.21","4ERC",2344,"tapping",6,"left",0.38,100,536,"left",15,215,1,"true",7,7,2710.99999999977,65,2487.99999999977,43,2663,63,"high","3","5",998.999999999767,"box","high",40,"hard",57,"exp 3 got 5","POSITIVE",6,"1",100,0.9436444486793,0.00801196009726148,0.746198794262443
101,"37","2021.04.21","5RCE",3176,"tapping",6,"left",0.38,100,1305,"left",18,215,1,"true",7,7,1983.00000000047,74,3159,26,1727.99999999953,75,"high","3","5",1223.00000000047,"box","high",40,"hard",74,"exp 3 got 5","POSITIVE",9,"1",100,1.04001059340775,0.88787329192053,0.563913431474713
101,"38","2021.04.21","6REC",1193,"tapping",6,"left",0.38,100,1271,"left",11,215,1,"true",7,7,2103,70,1775,21,2112,73,"high","3","5",671,"no box","high",40,"hard",79,"exp 3 got 5","POSITIVE",5,"0",0,0.466099929438254,0.566433742495679,0.00251076886916978
101,"39","2021.04.22","2CRE",2113,"tapping",6,"left",0.38,100,1974,"left",14,215,1,"true",7,7,1726,53,1862,66,2671,52,"high","3","5",518,"box","high",40,"hard",34,"exp 3 got 5","POSITIVE",6,"1",100,0.638094670869649,0.266961283534722,-0.528288831424236
101,"41","2021.04.22","4ERC",1808,"tapping",6,"left",0.38,100,1331,"left",13,215,1,"true",7,7,1807.00000000047,83,2376,76,2166,77,"high","3","5",966,"no box","high",40,"hard",24,"exp 3 got 5","POSITIVE",6,"0",0,0.232005107002671,-0.50565305712502,0.512143743467261
101,"44","2021.04.26","3ECR",1738,"tapping",6,"left",0.38,100,211,"left",13,215,1,"true",7,7,4303,83,9526,79,4855,75,"high","3","5",1871,"box","high",40,"hard",21,"exp 3 got 5","POSITIVE",6,"1",100,0.372007427875983,-1.53927391172515,0.737210560855974
101,"45","2021.04.26","6REC",2400,"tapping",6,"left",0.38,0,691,"right",15,215,1,"true",7,7,2700,67,2798,29,2232.99999999953,62,"high","3","5",1062,"box","high",40,"hard",71,"exp 3 got 5","POSITIVE",7,"1",100,0.292974672109705,1.09646954843898,0.424880746433307
101,"46","2021.04.29","4ERC",2129,"tapping",6,"left",0.38,100,861,"left",14,215,1,"true",7,7,2892.00000000047,31,3151,34,1958,60,"high","3","5",1278,"no box","high",40,"hard",66,"exp 3 got 5","POSITIVE",6,"0",0,-1.29279625800813,0.802456070982943,-0.106219733055255
101,"47","2021.04.29","6REC",2386,"tapping",6,"left",0.38,0,283,"right",15,215,1,"true",7,7,6863,68,2799,86,2054,99,"high","3","5",1871,"box","high",40,"hard",14,"exp 3 got 5","POSITIVE",6,"1",100,-0.359423111003698,-0.449133354289057,0.707548564765606
101,"48","2021.04.29","1CER",1464.00000000047,"tapping",6,"left",0.38,100,1530,"left",12,215,1,"true",7,7,1601,84,1407,32,1030,61,"high","3","5",590.999999999534,"no box","high",40,"hard",68,"exp 3 got 5","POSITIVE",6,"0",0,0.975933063563612,0.131011390416228,0.236096780650519
